route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
RED,71_R,6206777_20044,"GLENMONT",0,,RRED_1,6206777,124
RED,71_R,6206761_20044,"GLENMONT",0,,RRED_1,6206761,125
RED,71_R,6206790_20044,"GLENMONT",0,,RRED_1,6206790,126
RED,71_R,6206801_20044,"GLENMONT",0,,RRED_1,6206801,127
RED,71_R,6206786_20044,"GLENMONT",0,,RRED_1,6206786,101
RED,71_R,6206787_20044,"GLENMONT",0,,RRED_1,6206787,102
RED,71_R,6206814_20044,"GLENMONT",0,,RRED_1,6206814,103
RED,71_R,6206799_20044,"GLENMONT",0,,RRED_1,6206799,104
RED,71_R,6206781_20044,"GLENMONT",0,,RRED_1,6206781,105
RED,71_R,6206809_20044,"GLENMONT",0,,RRED_1,6206809,106
RED,71_R,6206808_20044,"GLENMONT",0,,RRED_1,6206808,107
RED,71_R,6206803_20044,"GLENMONT",0,,RRED_1,6206803,108
RED,71_R,6206793_20044,"GLENMONT",0,,RRED_1,6206793,109
RED,71_R,6206789_20044,"GLENMONT",0,,RRED_1,6206789,110
RED,71_R,6206782_20044,"GLENMONT",0,,RRED_1,6206782,111
RED,71_R,6206798_20044,"GLENMONT",0,,RRED_1,6206798,113
RED,71_R,6206811_20044,"GLENMONT",0,,RRED_1,6206811,114
RED,71_R,6206821_20044,"GLENMONT",0,,RRED_1,6206821,115
RED,71_R,6206849_20044,"GLENMONT",0,,RRED_1,6206849,116
RED,71_R,6206824_20044,"GLENMONT",0,,RRED_1,6206824,117
RED,71_R,6206838_20044,"GLENMONT",0,,RRED_1,6206838,118
RED,71_R,6206842_20044,"GLENMONT",0,,RRED_1,6206842,119
RED,71_R,6206828_20044,"GLENMONT",0,,RRED_1,6206828,120
RED,71_R,6206825_20044,"GLENMONT",0,,RRED_1,6206825,121
RED,71_R,6206846_20044,"GLENMONT",0,,RRED_1,6206846,122
RED,71_R,6206854_20044,"GLENMONT",0,,RRED_1,6206854,123
RED,71_R,6206852_20044,"GLENMONT",0,,RRED_1,6206852,124
RED,71_R,6206813_20044,"GLENMONT",0,,RRED_1,6206813,125
RED,71_R,6206845_20044,"GLENMONT",0,,RRED_1,6206845,126
RED,71_R,6206848_20044,"GLENMONT",0,,RRED_1,6206848,127
RED,71_R,6206820_20044,"GLENMONT",0,,RRED_1,6206820,101
RED,71_R,6206829_20044,"GLENMONT",0,,RRED_1,6206829,102
RED,71_R,6206847_20044,"GLENMONT",0,,RRED_1,6206847,103
RED,71_R,6206826_20044,"GLENMONT",0,,RRED_1,6206826,104
RED,71_R,6206857_20044,"GLENMONT",0,,RRED_1,6206857,105
RED,71_R,6206871_20044,"GLENMONT",0,,RRED_1,6206871,106
RED,71_R,6206865_20044,"GLENMONT",0,,RRED_1,6206865,107
RED,71_R,6206864_20044,"GLENMONT",0,,RRED_1,6206864,108
RED,71_R,6206869_20044,"GLENMONT",0,,RRED_1,6206869,109
RED,71_R,6206870_20044,"GLENMONT",0,,RRED_1,6206870,110
RED,71_R,6206866_20044,"GLENMONT",0,,RRED_1,6206866,111
RED,71_R,6206856_20044,"GLENMONT",0,,RRED_1,6206856,113
RED,71_R,6206891_20044,"GLENMONT",0,,RRED_1,6206891,114
RED,71_R,6206889_20044,"GLENMONT",0,,RRED_1,6206889,115
RED,71_R,6206901_20044,"GLENMONT",0,,RRED_1,6206901,116
RED,71_R,6206879_20044,"GLENMONT",0,,RRED_1,6206879,117
RED,71_R,6206908_20044,"GLENMONT",0,,RRED_1,6206908,118
RED,71_R,6206878_20044,"GLENMONT",0,,RRED_1,6206878,119
RED,71_R,6206898_20044,"GLENMONT",0,,RRED_1,6206898,120
RED,71_R,6206910_20044,"GLENMONT",0,,RRED_1,6206910,121
RED,71_R,6206912_20044,"GLENMONT",0,,RRED_1,6206912,122
RED,71_R,6206892_20044,"GLENMONT",0,,RRED_1,6206892,123
RED,71_R,6206899_20044,"GLENMONT",0,,RRED_1,6206899,124
RED,71_R,6206887_20044,"GLENMONT",0,,RRED_1,6206887,125
RED,71_R,6206875_20044,"GLENMONT",0,,RRED_1,6206875,126
RED,71_R,6206906_20044,"GLENMONT",0,,RRED_1,6206906,127
RED,71_R,6206902_20044,"GLENMONT",0,,RRED_1,6206902,101
RED,71_R,6206885_20044,"GLENMONT",0,,RRED_1,6206885,102
RED,71_R,6206900_20044,"GLENMONT",0,,RRED_1,6206900,103
RED,71_R,6206886_20044,"GLENMONT",0,,RRED_1,6206886,104
RED,71_R,6206903_20044,"GLENMONT",0,,RRED_1,6206903,105
RED,71_R,6206877_20044,"GLENMONT",0,,RRED_1,6206877,106
RED,71_R,6206922_20044,"GLENMONT",0,,RRED_1,6206922,107
RED,71_R,6206920_20044,"GLENMONT",0,,RRED_1,6206920,108
RED,71_R,6206924_20044,"GLENMONT",0,,RRED_1,6206924,109
RED,71_R,6206929_20044,"GLENMONT",0,,RRED_1,6206929,110
RED,71_R,6206928_20044,"GLENMONT",0,,RRED_1,6206928,111
RED,71_R,6206915_20044,"GLENMONT",0,,RRED_1,6206915,113
RED,71_R,6206923_20044,"GLENMONT",0,,RRED_1,6206923,114
RED,71_R,6206931_20044,"GLENMONT",0,,RRED_1,6206931,115
RED,71_R,6206918_20044,"GLENMONT",0,,RRED_1,6206918,116
RED,71_R,6206934_20044,"GLENMONT",0,,RRED_1,6206934,117
RED,71_R,6206935_20044,"GLENMONT",0,,RRED_1,6206935,118
RED,71_R,6206932_20044,"GLENMONT",0,,RRED_1,6206932,119
RED,71_R,6206941_20044,"GLENMONT",0,,RRED_1,6206941,120
RED,71_R,6206960_20044,"GLENMONT",0,,RRED_1,6206960,121
RED,71_R,6206947_20044,"GLENMONT",0,,RRED_1,6206947,122
RED,71_R,6206956_20044,"GLENMONT",0,,RRED_1,6206956,123
RED,71_R,6206957_20044,"GLENMONT",0,,RRED_1,6206957,124
RED,71_R,6206939_20044,"GLENMONT",0,,RRED_1,6206939,125
RED,71_R,6206942_20044,"GLENMONT",0,,RRED_1,6206942,126
RED,71_R,6206951_20044,"GLENMONT",0,,RRED_1,6206951,127
RED,71_R,6206955_20044,"GLENMONT",0,,RRED_1,6206955,101
RED,71_R,6206948_20044,"GLENMONT",0,,RRED_1,6206948,102
RED,71_R,6206944_20044,"GLENMONT",0,,RRED_1,6206944,103
RED,71_R,6206961_20044,"GLENMONT",0,,RRED_1,6206961,104
RED,71_R,6206983_20044,"GLENMONT",0,,RRED_1,6206983,105
RED,71_R,6206989_20044,"GLENMONT",0,,RRED_1,6206989,106
RED,71_R,6207001_20044,"GLENMONT",0,,RRED_1,6207001,107
RED,71_R,6207002_20044,"GLENMONT",0,,RRED_1,6207002,108
RED,71_R,6206993_20044,"GLENMONT",0,,RRED_1,6206993,109
RED,71_R,6206982_20044,"GLENMONT",0,,RRED_1,6206982,110
RED,71_R,6206979_20044,"GLENMONT",0,,RRED_1,6206979,111
RED,71_R,6206964_20044,"GLENMONT",0,,RRED_1,6206964,113
RED,71_R,6206990_20044,"GLENMONT",0,,RRED_1,6206990,114
RED,71_R,6206998_20044,"GLENMONT",0,,RRED_1,6206998,115
RED,71_R,6206981_20044,"GLENMONT",0,,RRED_1,6206981,116
RED,71_R,6206972_20044,"GLENMONT",0,,RRED_1,6206972,117
RED,71_R,6206991_20044,"GLENMONT",0,,RRED_1,6206991,118
RED,71_R,6206975_20044,"GLENMONT",0,,RRED_1,6206975,119
RED,71_R,6206970_20044,"GLENMONT",0,,RRED_1,6206970,120
RED,71_R,6206978_20044,"GLENMONT",0,,RRED_1,6206978,121
RED,71_R,6206980_20044,"GLENMONT",0,,RRED_1,6206980,122
RED,71_R,6207032_20044,"GLENMONT",0,,RRED_1,6207032,123
RED,71_R,6207011_20044,"GLENMONT",0,,RRED_1,6207011,124
RED,71_R,6207006_20044,"GLENMONT",0,,RRED_1,6207006,125
RED,71_R,6207041_20044,"GLENMONT",0,,RRED_1,6207041,126
RED,71_R,6207053_20044,"GLENMONT",0,,RRED_1,6207053,127
RED,71_R,6207059_20044,"GLENMONT",0,,RRED_1,6207059,101
RED,71_R,6207025_20044,"GLENMONT",0,,RRED_1,6207025,102
RED,71_R,6207051_20044,"GLENMONT",0,,RRED_1,6207051,103
RED,71_R,6207040_20044,"GLENMONT",0,,RRED_1,6207040,104
RED,71_R,6207015_20044,"GLENMONT",0,,RRED_1,6207015,105
RED,71_R,6207020_20044,"GLENMONT",0,,RRED_1,6207020,106
RED,71_R,6207054_20044,"GLENMONT",0,,RRED_1,6207054,107
RED,71_R,6207060_20044,"GLENMONT",0,,RRED_1,6207060,108
RED,71_R,6207042_20044,"GLENMONT",0,,RRED_1,6207042,109
RED,71_R,6207004_20044,"GLENMONT",0,,RRED_1,6207004,110
RED,71_R,6207050_20044,"GLENMONT",0,,RRED_1,6207050,111
RED,71_R,6207005_20044,"GLENMONT",0,,RRED_1,6207005,113
RED,71_R,6207058_20044,"GLENMONT",0,,RRED_1,6207058,114
RED,71_R,6207021_20044,"GLENMONT",0,,RRED_1,6207021,115
RED,71_R,6207017_20044,"GLENMONT",0,,RRED_1,6207017,116
RED,71_R,6207033_20044,"GLENMONT",0,,RRED_1,6207033,117
RED,71_R,6207039_20044,"GLENMONT",0,,RRED_1,6207039,118
RED,71_R,6207029_20044,"GLENMONT",0,,RRED_1,6207029,119
RED,71_R,6207008_20044,"GLENMONT",0,,RRED_1,6207008,120
RED,71_R,6207071_20044,"GLENMONT",0,,RRED_1,6207071,121
RED,71_R,6206759_20044,"GLENMONT",0,,RRED_1,6206759,122
RED,71_R,6206770_20044,"GLENMONT",0,,RRED_1,6206770,123
RED,71_R,6207016_20044,"GLENMONT",0,,RRED_1,6207016,124
RED,71_R,6207069_20044,"GLENMONT",0,,RRED_1,6207069,125
RED,71_R,6206795_20044,"GLENMONT",0,,RRED_1,6206795,126
RED,71_R,6206831_20044,"GLENMONT",0,,RRED_1,6206831,127
RED,71_R,6207070_20044,"GLENMONT",0,,RRED_1,6207070,101
RED,71_R,6207066_20044,"GLENMONT",0,,RRED_1,6207066,102
RED,71_R,6206757_20044,"GLENMONT",0,,RRED_1,6206757,103
RED,71_R,6206835_20044,"GLENMONT",0,,RRED_1,6206835,104
RED,71_R,6207065_20044,"GLENMONT",0,,RRED_1,6207065,105
RED,71_R,6206752_20044,"GLENMONT",0,,RRED_1,6206752,106
RED,71_R,6206773_20044,"GLENMONT",0,,RRED_1,6206773,107
RED,71_R,6206963_20044,"GLENMONT",0,,RRED_1,6206963,108
RED,71_R,6206976_20044,"GLENMONT",0,,RRED_1,6206976,109
RED,71_R,6206769_20044,"GLENMONT",0,,RRED_1,6206769,110
RED,71_R,6206774_20044,"GLENMONT",0,,RRED_1,6206774,111
RED,71_R,6206767_20044,"GLENMONT",0,,RRED_1,6206767,113
RED,71_R,6206997_20044,"GLENMONT",0,,RRED_1,6206997,114
RED,71_R,6206784_20044,"GLENMONT",0,,RRED_1,6206784,116
RED,71_R,6206780_20044,"GLENMONT",0,,RRED_1,6206780,117
RED,71_R,6207037_20044,"GLENMONT",0,,RRED_1,6207037,119
RED,71_R,6207103_20044,"GLENMONT",0,,RRED_1,6207103,121
RED,71_R,6207104_20044,"GLENMONT",0,,RRED_1,6207104,122
RED,71_R,6207105_20044,"GLENMONT",0,,RRED_1,6207105,124
RED,71_R,6207106_20044,"GLENMONT",0,,RRED_1,6207106,125
RED,71_R,6207107_20044,"GLENMONT",0,,RRED_1,6207107,127
RED,71_R,6207108_20044,"GLENMONT",0,,RRED_1,6207108,101
RED,71_R,6206778_20044,"GLENMONT",0,,RRED_1,6206778,103
RED,71_R,6207012_20044,"GLENMONT",0,,RRED_1,6207012,104
RED,71_R,6206804_20044,"GLENMONT",0,,RRED_1,6206804,106
RED,71_R,6206742_20044,"GLENMONT",0,,RRED_1,6206742,108
RED,71_R,6206731_20044,"GLENMONT",0,,RRED_1,6206731,109
RED,71_R,6206735_20044,"GLENMONT",0,,RRED_1,6206735,111
RED,71_R,6206737_20044,"GLENMONT",0,,RRED_1,6206737,113
RED,71_R,6206751_20044,"GLENMONT",0,,RRED_1,6206751,114
RED,59_R,6542786_20044,"GLENMONT",0,,RRED_2,6542786,159
RED,59_R,6542787_20044,"GLENMONT",0,,RRED_2,6542787,161
RED,59_R,6542788_20044,"GLENMONT",0,,RRED_2,6542788,163
RED,59_R,6542789_20044,"GLENMONT",0,,RRED_2,6542789,165
RED,59_R,6542790_20044,"GLENMONT",0,,RRED_2,6542790,151
RED,59_R,6542791_20044,"GLENMONT",0,,RRED_2,6542791,153
RED,59_R,6542792_20044,"GLENMONT",0,,RRED_2,6542792,155
RED,59_R,6542793_20044,"GLENMONT",0,,RRED_2,6542793,157
RED,59_R,6542794_20044,"GLENMONT",0,,RRED_2,6542794,159
RED,59_R,6542795_20044,"GLENMONT",0,,RRED_2,6542795,161
RED,59_R,6542796_20044,"GLENMONT",0,,RRED_2,6542796,163
RED,59_R,6542797_20044,"GLENMONT",0,,RRED_2,6542797,165
RED,59_R,6542798_20044,"GLENMONT",0,,RRED_2,6542798,151
RED,59_R,6542799_20044,"GLENMONT",0,,RRED_2,6542799,153
RED,59_R,6542800_20044,"GLENMONT",0,,RRED_2,6542800,155
RED,59_R,6542801_20044,"GLENMONT",0,,RRED_2,6542801,157
RED,59_R,6542802_20044,"GLENMONT",0,,RRED_2,6542802,159
RED,59_R,6542803_20044,"GLENMONT",0,,RRED_2,6542803,161
RED,59_R,6542804_20044,"GLENMONT",0,,RRED_2,6542804,163
RED,59_R,6542805_20044,"GLENMONT",0,,RRED_2,6542805,165
RED,59_R,6542806_20044,"GLENMONT",0,,RRED_2,6542806,151
RED,59_R,6542807_20044,"GLENMONT",0,,RRED_2,6542807,153
RED,59_R,6542808_20044,"GLENMONT",0,,RRED_2,6542808,155
RED,59_R,6542809_20044,"GLENMONT",0,,RRED_2,6542809,157
RED,59_R,6542810_20044,"GLENMONT",0,,RRED_2,6542810,159
RED,59_R,6542811_20044,"GLENMONT",0,,RRED_2,6542811,161
RED,59_R,6542812_20044,"GLENMONT",0,,RRED_2,6542812,163
RED,59_R,6542813_20044,"GLENMONT",0,,RRED_2,6542813,165
RED,59_R,6542814_20044,"GLENMONT",0,,RRED_2,6542814,151
RED,59_R,6542815_20044,"GLENMONT",0,,RRED_2,6542815,153
RED,59_R,6542816_20044,"GLENMONT",0,,RRED_2,6542816,155
RED,59_R,6542817_20044,"GLENMONT",0,,RRED_2,6542817,157
RED,59_R,6542818_20044,"GLENMONT",0,,RRED_2,6542818,159
RED,59_R,6542819_20044,"GLENMONT",0,,RRED_2,6542819,161
RED,59_R,6542820_20044,"GLENMONT",0,,RRED_2,6542820,163
RED,59_R,6542821_20044,"GLENMONT",0,,RRED_2,6542821,165
RED,59_R,6542822_20044,"GLENMONT",0,,RRED_2,6542822,151
RED,59_R,6542823_20044,"GLENMONT",0,,RRED_2,6542823,153
RED,59_R,6542824_20044,"GLENMONT",0,,RRED_2,6542824,155
RED,59_R,6542825_20044,"GLENMONT",0,,RRED_2,6542825,157
RED,59_R,6542826_20044,"GLENMONT",0,,RRED_2,6542826,159
RED,59_R,6542827_20044,"GLENMONT",0,,RRED_2,6542827,161
RED,59_R,6542828_20044,"GLENMONT",0,,RRED_2,6542828,163
RED,59_R,6542829_20044,"GLENMONT",0,,RRED_2,6542829,165
RED,59_R,6542830_20044,"GLENMONT",0,,RRED_2,6542830,151
RED,59_R,6542831_20044,"GLENMONT",0,,RRED_2,6542831,153
RED,59_R,6542832_20044,"GLENMONT",0,,RRED_2,6542832,155
RED,59_R,6542833_20044,"GLENMONT",0,,RRED_2,6542833,157
RED,59_R,6542834_20044,"GLENMONT",0,,RRED_2,6542834,159
RED,59_R,6542835_20044,"GLENMONT",0,,RRED_2,6542835,161
RED,59_R,6542836_20044,"GLENMONT",0,,RRED_2,6542836,163
RED,59_R,6542837_20044,"GLENMONT",0,,RRED_2,6542837,165
RED,59_R,6542838_20044,"GLENMONT",0,,RRED_2,6542838,151
RED,59_R,6542839_20044,"GLENMONT",0,,RRED_2,6542839,153
RED,59_R,6542840_20044,"GLENMONT",0,,RRED_2,6542840,155
RED,59_R,6542841_20044,"GLENMONT",0,,RRED_2,6542841,157
RED,59_R,6542842_20044,"GLENMONT",0,,RRED_2,6542842,159
RED,59_R,6542843_20044,"GLENMONT",0,,RRED_2,6542843,161
RED,59_R,6542844_20044,"GLENMONT",0,,RRED_2,6542844,163
RED,59_R,6542845_20044,"GLENMONT",0,,RRED_2,6542845,165
RED,59_R,6542846_20044,"GLENMONT",0,,RRED_2,6542846,151
RED,59_R,6542847_20044,"GLENMONT",0,,RRED_2,6542847,153
RED,59_R,6542848_20044,"GLENMONT",0,,RRED_2,6542848,155
RED,59_R,6542849_20044,"GLENMONT",0,,RRED_2,6542849,157
RED,59_R,6542850_20044,"GLENMONT",0,,RRED_2,6542850,159
RED,59_R,6542851_20044,"GLENMONT",0,,RRED_2,6542851,161
RED,59_R,6542852_20044,"GLENMONT",0,,RRED_2,6542852,163
RED,59_R,6542853_20044,"GLENMONT",0,,RRED_2,6542853,165
RED,59_R,6542854_20044,"GLENMONT",0,,RRED_2,6542854,151
RED,59_R,6542855_20044,"GLENMONT",0,,RRED_2,6542855,153
RED,59_R,6542856_20044,"GLENMONT",0,,RRED_2,6542856,155
RED,59_R,6542857_20044,"GLENMONT",0,,RRED_2,6542857,157
RED,59_R,6542858_20044,"GLENMONT",0,,RRED_2,6542858,159
RED,59_R,6542859_20044,"GLENMONT",0,,RRED_2,6542859,161
RED,59_R,6542860_20044,"GLENMONT",0,,RRED_2,6542860,163
RED,59_R,6542861_20044,"GLENMONT",0,,RRED_2,6542861,165
RED,59_R,6542862_20044,"GLENMONT",0,,RRED_2,6542862,151
RED,59_R,6542863_20044,"GLENMONT",0,,RRED_2,6542863,153
RED,59_R,6542864_20044,"GLENMONT",0,,RRED_2,6542864,155
RED,59_R,6542865_20044,"GLENMONT",0,,RRED_2,6542865,157
RED,59_R,6542866_20044,"GLENMONT",0,,RRED_2,6542866,159
RED,59_R,6542867_20044,"GLENMONT",0,,RRED_2,6542867,161
RED,59_R,6542868_20044,"GLENMONT",0,,RRED_2,6542868,163
RED,59_R,6542869_20044,"GLENMONT",0,,RRED_2,6542869,165
RED,59_R,6542870_20044,"GLENMONT",0,,RRED_2,6542870,151
RED,59_R,6542871_20044,"GLENMONT",0,,RRED_2,6542871,153
RED,59_R,6542872_20044,"GLENMONT",0,,RRED_2,6542872,155
RED,59_R,6542873_20044,"GLENMONT",0,,RRED_2,6542873,157
RED,59_R,6542874_20044,"GLENMONT",0,,RRED_2,6542874,159
RED,59_R,6542875_20044,"GLENMONT",0,,RRED_2,6542875,161
RED,59_R,6542876_20044,"GLENMONT",0,,RRED_2,6542876,163
RED,59_R,6542877_20044,"GLENMONT",0,,RRED_2,6542877,165
RED,59_R,6542878_20044,"GLENMONT",0,,RRED_2,6542878,151
RED,59_R,6542879_20044,"GLENMONT",0,,RRED_2,6542879,153
RED,59_R,6542880_20044,"GLENMONT",0,,RRED_2,6542880,155
RED,59_R,6542881_20044,"GLENMONT",0,,RRED_2,6542881,157
RED,59_R,6542882_20044,"GLENMONT",0,,RRED_2,6542882,159
RED,59_R,6542883_20044,"GLENMONT",0,,RRED_2,6542883,161
RED,59_R,6542884_20044,"GLENMONT",0,,RRED_2,6542884,163
RED,59_R,6542885_20044,"GLENMONT",0,,RRED_2,6542885,165
RED,59_R,6542886_20044,"GLENMONT",0,,RRED_2,6542886,151
RED,59_R,6542887_20044,"GLENMONT",0,,RRED_2,6542887,153
RED,59_R,6542888_20044,"GLENMONT",0,,RRED_2,6542888,155
RED,59_R,6542889_20044,"GLENMONT",0,,RRED_2,6542889,157
RED,59_R,6542890_20044,"GLENMONT",0,,RRED_2,6542890,159
RED,59_R,6542891_20044,"GLENMONT",0,,RRED_2,6542891,161
RED,59_R,6542892_20044,"GLENMONT",0,,RRED_2,6542892,163
RED,59_R,6542893_20044,"GLENMONT",0,,RRED_2,6542893,165
RED,59_R,6542894_20044,"GLENMONT",0,,RRED_2,6542894,151
RED,59_R,6542895_20044,"GLENMONT",0,,RRED_2,6542895,153
RED,59_R,6542896_20044,"GLENMONT",0,,RRED_2,6542896,155
RED,59_R,6542897_20044,"GLENMONT",0,,RRED_2,6542897,157
RED,59_R,6542898_20044,"GLENMONT",0,,RRED_2,6542898,159
RED,59_R,6542899_20044,"GLENMONT",0,,RRED_2,6542899,161
RED,59_R,6542900_20044,"GLENMONT",0,,RRED_2,6542900,163
RED,59_R,6542901_20044,"GLENMONT",0,,RRED_2,6542901,165
RED,59_R,6542902_20044,"GLENMONT",0,,RRED_2,6542902,151
RED,59_R,6542903_20044,"GLENMONT",0,,RRED_2,6542903,153
RED,59_R,6542904_20044,"GLENMONT",0,,RRED_2,6542904,155
RED,59_R,6542905_20044,"GLENMONT",0,,RRED_2,6542905,157
RED,59_R,6542906_20044,"GLENMONT",0,,RRED_2,6542906,159
RED,59_R,6542907_20044,"GLENMONT",0,,RRED_2,6542907,161
RED,59_R,6542908_20044,"GLENMONT",0,,RRED_2,6542908,163
RED,59_R,6542909_20044,"GLENMONT",0,,RRED_2,6542909,165
RED,59_R,6542910_20044,"GLENMONT",0,,RRED_2,6542910,151
RED,59_R,6542911_20044,"GLENMONT",0,,RRED_2,6542911,153
RED,59_R,6542912_20044,"GLENMONT",0,,RRED_2,6542912,155
RED,59_R,6542768_20044,"GLENMONT",0,,RRED_2,6542768,157
RED,59_R,6542627_20044,"GLENMONT",0,,RRED_2,6542627,159
RED,59_R,6542764_20044,"GLENMONT",0,,RRED_2,6542764,161
RED,59_R,6542760_20044,"GLENMONT",0,,RRED_2,6542760,163
RED,59_R,6542626_20044,"GLENMONT",0,,RRED_2,6542626,165
RED,59_R,6542756_20044,"GLENMONT",0,,RRED_2,6542756,151
RED,59_R,6542752_20044,"GLENMONT",0,,RRED_2,6542752,153
RED,59_R,6542748_20044,"GLENMONT",0,,RRED_2,6542748,155
RED,59_R,6542744_20044,"GLENMONT",0,,RRED_2,6542744,157
RED,59_R,6542740_20044,"GLENMONT",0,,RRED_2,6542740,159
RED,59_R,6542736_20044,"GLENMONT",0,,RRED_2,6542736,161
RED,59_R,6542732_20044,"GLENMONT",0,,RRED_2,6542732,163
RED,59_R,6542728_20044,"GLENMONT",0,,RRED_2,6542728,165
RED,59_R,6542724_20044,"GLENMONT",0,,RRED_2,6542724,151
RED,59_R,6542720_20044,"GLENMONT",0,,RRED_2,6542720,153
RED,59_R,6542716_20044,"GLENMONT",0,,RRED_2,6542716,155
RED,59_R,6542928_20044,"GLENMONT",0,,RRED_2,6542928,157
RED,59_R,6542709_20044,"GLENMONT",0,,RRED_2,6542709,159
RED,59_R,6542705_20044,"GLENMONT",0,,RRED_2,6542705,163
RED,59_R,6542701_20044,"GLENMONT",0,,RRED_2,6542701,165
RED,59_R,6542697_20044,"GLENMONT",0,,RRED_2,6542697,153
RED,59_R,6542693_20044,"GLENMONT",0,,RRED_2,6542693,155
RED,59_R,6542689_20044,"GLENMONT",0,,RRED_2,6542689,159
RED,59_R,6542685_20044,"GLENMONT",0,,RRED_2,6542685,163
RED,59_R,6542681_20044,"GLENMONT",0,,RRED_2,6542681,165
RED,59_R,6542677_20044,"GLENMONT",0,,RRED_2,6542677,153
RED,59_R,6542673_20044,"GLENMONT",0,,RRED_2,6542673,155
RED,59_R,6542669_20044,"GLENMONT",0,,RRED_2,6542669,159
RED,59_R,6542665_20044,"GLENMONT",0,,RRED_2,6542665,163
RED,59_R,6542661_20044,"GLENMONT",0,,RRED_2,6542661,165
RED,59_R,6542657_20044,"GLENMONT",0,,RRED_2,6542657,153
RED,59_R,6542653_20044,"GLENMONT",0,,RRED_2,6542653,155
RED,59_R,6542649_20044,"GLENMONT",0,,RRED_2,6542649,159
RED,59_R,6542645_20044,"GLENMONT",0,,RRED_2,6542645,163
RED,59_R,6542924_20044,"GLENMONT",0,,RRED_2,6542924,165
RED,59_R,6542635_20044,"GLENMONT",0,,RRED_2,6542635,153
RED,59_R,6542968_20044,"GLENMONT",0,,RRED_2,6542968,155
RED,59_R,6542969_20044,"GLENMONT",0,,RRED_2,6542969,159
RED,59_R,6542970_20044,"GLENMONT",0,,RRED_2,6542970,163
RED,59_R,6542352_20044,"NOMA GALLAUDET U",0,,RRED_3,6542352,113
RED,59_R,6542341_20044,"NOMA GALLAUDET U",0,,RRED_3,6542341,114
RED,59_R,6542373_20044,"NOMA GALLAUDET U",0,,RRED_3,6542373,101
RED,59_R,6542360_20044,"NOMA GALLAUDET U",0,,RRED_3,6542360,102
RED,59_R,6542361_20044,"NOMA GALLAUDET U",0,,RRED_3,6542361,103
RED,59_R,6542372_20044,"NOMA GALLAUDET U",0,,RRED_3,6542372,104
RED,59_R,6542356_20044,"NOMA GALLAUDET U",0,,RRED_3,6542356,105
RED,59_R,6542378_20044,"NOMA GALLAUDET U",0,,RRED_3,6542378,106
RED,59_R,6542375_20044,"NOMA GALLAUDET U",0,,RRED_3,6542375,107
RED,59_R,6542366_20044,"NOMA GALLAUDET U",0,,RRED_3,6542366,108
RED,59_R,6542363_20044,"NOMA GALLAUDET U",0,,RRED_3,6542363,109
RED,59_R,6542371_20044,"NOMA GALLAUDET U",0,,RRED_3,6542371,110
RED,59_R,6542380_20044,"NOMA GALLAUDET U",0,,RRED_3,6542380,111
RED,59_R,6542388_20044,"NOMA GALLAUDET U",0,,RRED_3,6542388,113
RED,59_R,6542391_20044,"NOMA GALLAUDET U",0,,RRED_3,6542391,114
RED,59_R,6542404_20044,"NOMA GALLAUDET U",0,,RRED_3,6542404,101
RED,59_R,6542408_20044,"NOMA GALLAUDET U",0,,RRED_3,6542408,102
RED,59_R,6542392_20044,"NOMA GALLAUDET U",0,,RRED_3,6542392,103
RED,59_R,6542411_20044,"NOMA GALLAUDET U",0,,RRED_3,6542411,104
RED,59_R,6542417_20044,"NOMA GALLAUDET U",0,,RRED_3,6542417,105
RED,59_R,6542382_20044,"NOMA GALLAUDET U",0,,RRED_3,6542382,106
RED,59_R,6542410_20044,"NOMA GALLAUDET U",0,,RRED_3,6542410,107
RED,59_R,6542413_20044,"NOMA GALLAUDET U",0,,RRED_3,6542413,108
RED,59_R,6542395_20044,"NOMA GALLAUDET U",0,,RRED_3,6542395,109
RED,59_R,6542412_20044,"NOMA GALLAUDET U",0,,RRED_3,6542412,110
RED,59_R,6542393_20044,"NOMA GALLAUDET U",0,,RRED_3,6542393,111
RED,59_R,6542432_20044,"NOMA GALLAUDET U",0,,RRED_3,6542432,113
RED,59_R,6542427_20044,"NOMA GALLAUDET U",0,,RRED_3,6542427,114
RED,59_R,6542426_20044,"NOMA GALLAUDET U",0,,RRED_3,6542426,101
RED,59_R,6542431_20044,"NOMA GALLAUDET U",0,,RRED_3,6542431,102
RED,59_R,6542428_20044,"NOMA GALLAUDET U",0,,RRED_3,6542428,103
RED,59_R,6542419_20044,"NOMA GALLAUDET U",0,,RRED_3,6542419,104
RED,59_R,6542449_20044,"NOMA GALLAUDET U",0,,RRED_3,6542449,105
RED,59_R,6542459_20044,"NOMA GALLAUDET U",0,,RRED_3,6542459,106
RED,59_R,6542439_20044,"NOMA GALLAUDET U",0,,RRED_3,6542439,107
RED,59_R,6542438_20044,"NOMA GALLAUDET U",0,,RRED_3,6542438,108
RED,59_R,6542457_20044,"NOMA GALLAUDET U",0,,RRED_3,6542457,109
RED,59_R,6542467_20044,"NOMA GALLAUDET U",0,,RRED_3,6542467,110
RED,59_R,6542451_20044,"NOMA GALLAUDET U",0,,RRED_3,6542451,111
RED,59_R,6542458_20044,"NOMA GALLAUDET U",0,,RRED_3,6542458,113
